Transaction ID,Transaction Date,Product Type,SKU,Price,Availability,Number of Products Sold,Revenue Generated,Stock Levels,Lead Times,Order Quantities,Shipping Times,Shipping Carriers,Shipping Costs,Supplier Name,Location,Lead Time,Production Volumes,Manufacturing Lead Time,Manufacturing Costs,Inspection Results,Defect Rates,Transportation Modes,Routes,Total Logistics Cost
TXN00529,2023-09-15,skincare,SKU10,15.95,66,193,3443.23,61,10,34,1,Carrier A,1.18,Supplier 5,Kolkata,10,584,8,105.71,Fail,4.2551,Road,Route B,3634.26
TXN05098,2023-09-15,skincare,SKU32,80.49,64,147,10862.74,83,8,32,3,Carrier C,4.92,Supplier 3,Kolkata,9,226,8,28.54,Pass,1.1682,Road,Route A,1070.72
TXN02446,2023-09-15,haircare,SKU51,26.27,51,208,5600.71,51,34,61,5,Carrier B,1.31,Supplier 5,Bangalore,38,553,48,13.78,Pending,2.6713,Road,Route A,920.49
TXN08641,2023-09-15,cosmetics,SKU38,51.98,55,92,5335.4,63,20,119,1,Carrier A,3.75,Supplier 5,Mumbai,20,65,17,5.98,Pass,0.8003,Air,Route B,1157.87
TXN05413,2023-09-15,cosmetics,SKU91,64.22,34,235,14338.02,48,44,55,2,Carrier A,3.42,Supplier 4,Delhi,47,193,32,45.23,Pass,1.3673,Rail,Route B,2675.75
TXN08932,2023-09-15,skincare,SKU75,87.37,38,258,22407.69,50,9,39,3,Carrier B,3.99,Supplier 1,Chennai,10,320,9,53.9,Pass,1.7717,Air,Route C,2257.71
TXN04727,2023-09-15,cosmetics,SKU35,82.44,89,214,19667.88,92,1,29,2,Carrier C,4.79,Supplier 1,Delhi,1,478,1,57.36,Pass,0.365,Sea,Route C,1802.35
TXN02979,2023-09-15,skincare,SKU41,94.44,51,156,13559.83,58,8,75,5,Carrier B,4.2,Supplier 4,Chennai,8,126,8,90.34,Pass,0.0503,Sea,Route A,7090.5
TXN08190,2023-09-15,skincare,SKU42,44.24,60,250,12192.21,57,10,83,3,Carrier C,2.03,Supplier 5,Bangalore,10,502,12,105.69,Fail,12.2053,Road,Route A,8940.76
TXN01609,2023-09-15,cosmetics,SKU28,2.51,62,170,487.94,63,5,73,2,Carrier A,0.17,Supplier 1,Mumbai,5,201,4,58.32,Pass,0.6511,Air,Route A,4269.77
TXN02488,2023-09-15,skincare,SKU69,57.84,59,174,10627.04,82,10,50,4,Carrier B,2.51,Supplier 4,Kolkata,10,1,10,83.23,Pass,1.6935,Air,Route A,4287.0
TXN06525,2023-09-15,skincare,SKU20,92.1,82,198,20873.06,90,3,27,5,Carrier B,4.6,Supplier 1,Chennai,4,397,4,72.79,Pending,2.098,Air,Route B,2089.53
TXN09245,2023-09-15,cosmetics,SKU17,76.9,86,73,5544.45,113,10,65,3,Carrier C,3.86,Supplier 1,Chennai,10,487,12,44.71,Pass,0.0669,Air,Route C,3157.05
TXN05576,2023-09-16,skincare,SKU4,4.52,34,294,1282.04,39,1,89,5,Carrier B,0.25,Supplier 1,Delhi,2,560,2,92.63,Pending,2.4362,Air,Route A,8266.32
TXN00062,2023-09-16,haircare,SKU81,70.42,56,277,21261.06,65,1,113,3,Carrier C,4.7,Supplier 3,Delhi,1,634,1,20.72,Pending,2.0534,Rail,Route B,2872.46
TXN08599,2023-09-16,haircare,SKU70,51.11,97,213,11002.16,92,9,84,2,Carrier A,2.2,Supplier 1,Bangalore,11,654,13,11.71,Pass,1.4499,Road,Route C,1168.44
TXN05521,2023-09-16,skincare,SKU3,61.17,57,156,10346.5,67,23,8,4,Carrier B,3.42,Supplier 5,Kolkata,24,314,25,39.06,Fail,5.4994,Rail,Route A,339.84
TXN03630,2023-09-16,skincare,SKU82,16.85,69,210,3684.31,68,22,118,4,Carrier B,0.7,Supplier 2,Mumbai,23,281,25,4.83,Pending,3.6813,Road,Route C,652.54
TXN00700,2023-09-16,haircare,SKU70,51.39,75,167,7704.91,86,13,96,3,Carrier C,1.83,Supplier 1,Bangalore,13,126,14,12.77,Pass,1.0376,Road,Route C,1401.6
TXN08253,2023-09-16,skincare,SKU4,4.7,44,106,425.38,41,2,67,2,Carrier A,0.27,Supplier 1,Delhi,2,495,2,102.27,Pending,2.2938,Air,Route A,6870.18
TXN07880,2023-09-16,skincare,SKU63,13.71,52,146,1891.91,70,10,106,3,Carrier B,0.52,Supplier 3,Bangalore,11,753,11,19.47,Fail,4.065,Sea,Route A,2118.94
TXN05601,2023-09-16,haircare,SKU93,71.67,67,99,7535.53,89,21,59,3,Carrier C,2.51,Supplier 4,Chennai,21,595,25,33.48,Fail,9.3487,Air,Route A,2123.41
TXN09427,2023-09-16,haircare,SKU93,72.84,70,161,10483.44,78,25,39,2,Carrier C,3.88,Supplier 4,Chennai,25,575,22,35.92,Fail,4.82,Air,Route A,1552.2
TXN05732,2023-09-16,haircare,SKU22,27.91,51,91,2308.52,67,41,104,5,Carrier B,1.39,Supplier 4,Kolkata,44,77,34,53.61,Pending,3.2625,Rail,Route C,5720.0
TXN03932,2023-09-16,skincare,SKU42,44.99,100,266,11357.54,119,10,128,3,Carrier B,2.33,Supplier 5,Bangalore,10,510,9,108.18,Fail,5.7693,Road,Route A,14145.28
TXN02047,2023-09-16,skincare,SKU47,91.04,91,307,30709.82,87,11,85,5,Carrier B,3.62,Supplier 1,Kolkata,13,726,14,19.94,Pass,0.1719,Rail,Route A,2002.6
TXN04249,2023-09-16,skincare,SKU67,88.5,54,178,17075.69,62,8,112,3,Carrier C,3.91,Supplier 1,Mumbai,8,106,9,7.81,Pass,0.0941,Sea,Route C,1312.64
TXN01703,2023-09-16,skincare,SKU63,12.69,37,302,3613.74,48,11,73,4,Carrier B,0.59,Supplier 3,Bangalore,11,607,9,20.56,Fail,6.5169,Sea,Route A,1543.95
TXN01618,2023-09-16,skincare,SKU82,16.38,54,206,2875.31,77,28,51,4,Carrier C,0.92,Supplier 2,Mumbai,30,426,29,4.83,Pending,2.9702,Road,Route C,293.25
TXN00030,2023-09-16,skincare,SKU82,15.9,60,292,5265.75,55,22,43,4,Carrier B,0.73,Supplier 2,Mumbai,21,772,25,5.03,Pending,2.5291,Road,Route C,247.68
TXN01567,2023-09-16,cosmetics,SKU62,72.15,72,199,14574.98,74,11,41,2,Carrier C,3.11,Supplier 2,Mumbai,11,297,14,23.62,Pass,1.5493,Sea,Route C,1095.93
TXN09321,2023-09-16,cosmetics,SKU23,4.02,48,223,878.18,46,53,84,4,Carrier B,0.25,Supplier 5,Kolkata,53,840,42,110.91,Pass,1.8221,Rail,Route A,9337.44
TXN02309,2023-09-16,cosmetics,SKU92,50.85,74,326,14119.48,83,30,103,2,Carrier A,3.14,Supplier 2,Mumbai,28,384,26,70.68,Pass,0.4985,Rail,Route B,7603.46
TXN01797,2023-09-16,cosmetics,SKU49,77.72,44,211,16414.65,63,38,78,2,Carrier A,3.51,Supplier 5,Delhi,38,538,48,13.33,Fail,5.4493,Rail,Route A,1313.52
TXN04529,2023-09-16,skincare,SKU64,89.76,100,231,17844.89,102,3,57,2,Carrier C,4.87,Supplier 1,Delhi,4,647,4,9.54,Pass,0.0929,Air,Route C,821.37
TXN05072,2023-09-17,cosmetics,SKU7,42.41,48,181,6639.45,68,1,112,2,Carrier A,2.47,Supplier 4,Bangalore,1,660,1,102.56,Pass,0.6924,Road,Route C,11763.36
TXN03460,2023-09-17,skincare,SKU13,15.63,30,132,1930.99,40,20,46,3,Carrier C,0.76,Supplier 5,Bangalore,19,778,16,106.41,Pending,2.1374,Road,Route B,4929.82
TXN05991,2023-09-17,skincare,SKU69,53.71,60,273,15686.35,62,8,45,2,Carrier C,3.12,Supplier 4,Kolkata,9,560,9,77.69,Pass,1.6554,Air,Route A,3636.45
TXN09020,2023-09-17,haircare,SKU99,65.18,45,163,11650.96,64,1,62,2,Carrier A,3.79,Supplier 2,Chennai,1,584,1,38.57,Pass,0.466,Rail,Route B,2626.32
TXN00439,2023-09-17,haircare,SKU22,27.09,72,208,4986.86,97,36,78,5,Carrier B,1.06,Supplier 4,Kolkata,34,512,38,47.36,Pending,2.3393,Rail,Route C,3776.76
TXN06167,2023-09-17,cosmetics,SKU71,6.46,44,137,845.74,49,9,111,2,Carrier A,0.45,Supplier 2,Bangalore,10,558,11,33.23,Pass,1.279,Road,Route A,3738.48
TXN06795,2023-09-17,haircare,SKU30,8.25,48,356,2538.57,56,48,50,1,Carrier A,0.61,Supplier 4,Kolkata,44,448,39,48.44,Pass,1.684,Road,Route C,2452.5
TXN09402,2023-09-17,haircare,SKU43,12.47,28,282,3950.39,40,41,45,3,Carrier B,0.47,Supplier 5,Mumbai,38,405,37,28.03,Pass,0.9047,Air,Route A,1282.5
TXN06445,2023-09-17,skincare,SKU90,13.35,100,168,1981.64,99,8,82,3,Carrier C,0.75,Supplier 3,Bangalore,9,595,8,84.98,Pass,1.6548,Rail,Route B,7029.86
TXN05835,2023-09-17,cosmetics,SKU73,90.39,76,293,27151.23,75,5,107,1,Carrier A,3.85,Supplier 4,Chennai,5,170,5,50.68,Fail,5.8521,Road,Route A,5834.71
TXN09196,2023-09-17,haircare,SKU26,104.64,73,303,28641.99,78,4,58,3,Carrier C,3.63,Supplier 2,Bangalore,4,256,3,18.12,Pass,1.3669,Rail,Route A,1261.5
TXN01245,2023-09-17,cosmetics,SKU44,53.04,58,264,14151.26,72,19,62,3,Carrier C,3.26,Supplier 2,Delhi,22,705,20,22.32,Fail,4.2707,Rail,Route A,1585.96
TXN07651,2023-09-17,haircare,SKU43,12.33,89,94,1186.34,84,33,46,3,Carrier C,0.7,Supplier 5,Mumbai,31,595,40,29.56,Pass,0.72,Air,Route A,1391.96
TXN05649,2023-09-17,haircare,SKU2,10.7,100,206,2175.13,120,24,42,2,Carrier A,0.88,Supplier 1,Mumbai,25,457,24,29.87,Fail,4.1474,Air,Route C,1291.5
TXN09443,2023-09-17,cosmetics,SKU73,80.54,49,264,18387.68,52,4,68,4,Carrier B,3.66,Supplier 4,Chennai,4,1007,4,50.48,Fail,8.0639,Road,Route A,3681.52
TXN02864,2023-09-17,haircare,SKU18,33.62,72,167,5238.0,94,20,64,5,Carrier B,1.44,Supplier 2,Kolkata,21,488,18,30.24,Pass,1.5892,Sea,Route A,2027.52
TXN04046,2023-09-18,haircare,SKU51,27.02,60,232,6062.86,61,46,93,2,Carrier A,1.2,Supplier 5,Bangalore,43,681,49,13.5,Fail,4.3906,Road,Route A,1367.1
TXN04535,2023-09-18,haircare,SKU30,8.15,73,167,1313.08,86,45,85,5,Carrier B,0.45,Supplier 4,Kolkata,43,285,35,54.22,Pass,0.993,Road,Route C,4646.95
TXN01781,2023-09-18,skincare,SKU13,17.38,64,115,1942.39,78,15,54,1,Carrier A,1.02,Supplier 5,Bangalore,15,554,16,105.98,Pending,3.7644,Road,Route B,5778.0
TXN09317,2023-09-18,skincare,SKU41,92.18,53,318,32623.46,72,11,107,1,Carrier A,4.65,Supplier 4,Chennai,11,431,9,97.49,Pass,0.0456,Sea,Route A,10928.98
TXN05239,2023-09-18,cosmetics,SKU62,76.44,36,174,12023.82,51,10,31,2,Carrier C,2.77,Supplier 2,Mumbai,12,342,14,22.65,Pending,2.0515,Sea,Route C,788.02
TXN00210,2023-09-18,skincare,SKU31,54.4,29,161,7502.22,36,9,42,1,Carrier A,3.53,Supplier 3,Chennai,9,500,8,61.63,Fail,4.1434,Rail,Route C,2736.72
TXN09157,2023-09-18,cosmetics,SKU23,4.09,73,150,591.96,78,64,70,4,Carrier B,0.2,Supplier 5,Kolkata,59,325,47,101.39,Pending,2.5664,Rail,Route A,7111.3
TXN02726,2023-09-18,haircare,SKU45,31.36,34,373,12556.06,46,31,57,2,Carrier A,1.94,Supplier 2,Chennai,32,247,23,63.28,Fail,4.1023,Rail,Route A,3717.54
TXN08027,2023-09-18,cosmetics,SKU72,88.41,49,248,24622.59,64,8,70,5,Carrier B,4.73,Supplier 1,Bangalore,9,190,7,61.53,Pending,2.6804,Rail,Route B,4638.2
TXN05271,2023-09-18,skincare,SKU14,97.34,41,47,4427.95,47,13,78,4,Carrier C,3.48,Supplier 1,Kolkata,13,595,10,5.82,Pass,0.0571,Air,Route B,725.4
TXN04307,2023-09-18,haircare,SKU93,71.91,73,245,19680.89,78,29,59,2,Carrier C,3.65,Supplier 4,Chennai,32,522,23,34.33,Pending,3.5949,Air,Route A,2240.82
TXN01205,2023-09-18,haircare,SKU76,71.77,54,145,11083.33,66,22,53,2,Carrier A,2.95,Supplier 2,Bangalore,22,452,25,61.6,Pass,1.7233,Rail,Route A,3421.15
TXN00847,2023-09-18,haircare,SKU79,56.76,68,100,6398.72,68,14,110,2,Carrier C,2.93,Supplier 3,Bangalore,16,458,15,63.89,Pass,0.1067,Air,Route C,7350.2
TXN02028,2023-09-19,cosmetics,SKU72,83.39,67,89,7659.12,62,8,1,1,Carrier A,6.91,Supplier 1,Bangalore,8,626,10,57.13,Pass,1.8303,Rail,Route B,64.04
TXN00784,2023-09-19,haircare,SKU70,51.48,54,161,8326.94,59,13,77,4,Carrier B,2.07,Supplier 1,Bangalore,12,344,11,12.61,Pass,1.6888,Road,Route C,1130.36
TXN02514,2023-09-19,cosmetics,SKU89,100.93,99,148,14790.15,115,6,26,5,Carrier B,3.14,Supplier 1,Kolkata,7,844,8,44.72,Pass,1.2623,Rail,Route B,1244.36
TXN07876,2023-09-19,haircare,SKU24,3.93,60,322,1108.25,59,3,57,5,Carrier B,0.23,Supplier 2,Bangalore,3,302,2,41.47,Fail,5.2942,Air,Route A,2376.9
TXN03422,2023-09-19,skincare,SKU75,87.94,67,195,16006.69,69,6,78,3,Carrier C,4.01,Supplier 1,Chennai,7,900,7,54.2,Pass,1.9533,Air,Route C,4540.38
TXN00878,2023-09-19,skincare,SKU52,93.91,70,284,28064.53,84,23,67,3,Carrier C,4.43,Supplier 1,Mumbai,22,258,20,9.15,Pass,1.0571,Air,Route C,909.86
TXN09094,2023-09-19,cosmetics,SKU44,51.42,68,143,7545.93,77,15,80,3,Carrier B,1.79,Supplier 2,Delhi,17,81,18,24.23,Pending,3.6979,Rail,Route A,2081.6
TXN08088,2023-09-19,cosmetics,SKU92,46.09,71,247,10305.77,68,29,96,2,Carrier A,2.74,Supplier 2,Mumbai,31,563,30,66.45,Pass,0.3552,Rail,Route B,6642.24
TXN09190,2023-09-19,haircare,SKU99,69.86,44,172,11209.3,50,1,86,3,Carrier C,2.67,Supplier 2,Chennai,2,484,2,38.62,Pass,0.3008,Rail,Route B,3550.94
TXN00769,2023-09-19,haircare,SKU57,50.36,100,125,5434.9,109,29,52,3,Carrier B,2.71,Supplier 2,Delhi,31,898,22,74.8,Pending,2.5488,Rail,Route A,4030.52
TXN07545,2023-09-19,cosmetics,SKU85,82.22,65,293,27646.62,90,2,69,4,Carrier B,2.95,Supplier 5,Chennai,2,757,2,73.97,Pending,2.6856,Road,Route B,5307.48
TXN02835,2023-09-19,cosmetics,SKU91,61.21,79,90,5332.89,82,37,80,2,Carrier A,4.32,Supplier 4,Delhi,40,463,39,42.62,Pass,1.3008,Rail,Route B,3755.2
TXN08923,2023-09-19,cosmetics,SKU72,95.18,69,160,16739.95,66,9,95,1,Carrier A,3.79,Supplier 1,Bangalore,10,569,8,62.6,Pending,2.3493,Rail,Route B,6307.05
TXN03071,2023-09-20,skincare,SKU20,101.17,77,213,21642.73,82,4,63,3,Carrier C,5.01,Supplier 1,Chennai,4,608,5,68.47,Pending,3.6532,Air,Route B,4629.24
TXN04931,2023-09-20,skincare,SKU69,53.57,99,205,12405.49,99,7,28,2,Carrier A,3.73,Supplier 4,Kolkata,8,529,9,85.07,Pass,1.2183,Air,Route A,2486.4
TXN07029,2023-09-20,skincare,SKU67,87.53,74,174,16808.34,69,9,1,2,Carrier C,3.8,Supplier 1,Mumbai,10,784,9,6.74,Pass,0.0504,Sea,Route C,10.54
TXN01750,2023-09-20,skincare,SKU19,50.15,54,215,12211.16,64,22,44,2,Carrier C,2.6,Supplier 4,Chennai,21,814,21,80.92,Fail,4.5935,Road,Route C,3674.88
TXN05973,2023-09-20,haircare,SKU26,103.36,77,214,23692.5,89,3,103,3,Carrier C,6.31,Supplier 2,Bangalore,3,768,3,16.41,Pass,1.1282,Rail,Route A,2340.16
TXN02409,2023-09-20,skincare,SKU66,24.76,43,297,6535.76,58,41,67,2,Carrier C,1.31,Supplier 5,Kolkata,41,201,44,41.89,Fail,10.2064,Road,Route A,2894.4
TXN06486,2023-09-20,haircare,SKU22,28.53,32,388,10995.73,39,34,14,1,Carrier A,1.86,Supplier 4,Kolkata,37,384,34,48.31,Fail,5.1396,Rail,Route C,702.38
TXN00223,2023-09-20,skincare,SKU40,76.87,48,268,20644.79,63,1,65,2,Carrier A,5.69,Supplier 1,Kolkata,1,404,1,87.68,Pending,3.5166,Road,Route A,6069.05
TXN02823,2023-09-20,haircare,SKU12,69.31,65,320,21150.63,78,3,91,3,Carrier C,3.68,Supplier 4,Kolkata,3,477,4,36.61,Pending,3.5725,Road,Route B,3666.39
TXN03859,2023-09-20,cosmetics,SKU38,51.68,64,322,18645.45,79,15,67,2,Carrier A,2.85,Supplier 5,Mumbai,16,640,17,5.7,Pass,1.2899,Air,Route B,572.85
TXN09809,2023-09-20,cosmetics,SKU85,72.75,59,185,11870.45,84,3,57,2,Carrier C,4.2,Supplier 5,Chennai,3,666,2,76.3,Pending,2.8196,Road,Route B,4588.5
TXN01481,2023-09-21,cosmetics,SKU71,6.45,68,164,1197.32,72,10,63,2,Carrier C,0.33,Supplier 2,Bangalore,11,391,9,32.05,Pass,1.0797,Road,Route A,2039.94
TXN02098,2023-09-21,haircare,SKU84,90.07,100,43,4397.6,99,40,37,1,Carrier A,5.29,Supplier 5,Chennai,41,480,38,38.22,Fail,6.5034,Air,Route B,1609.87
TXN07347,2023-09-21,skincare,SKU52,95.36,72,208,19262.64,72,20,93,2,Carrier C,5.27,Supplier 1,Mumbai,22,525,23,10.43,Pending,2.053,Air,Route C,1460.1
TXN08339,2023-09-21,haircare,SKU12,67.67,74,252,14818.27,73,3,54,2,Carrier A,5.12,Supplier 4,Kolkata,4,235,4,34.53,Pass,1.7115,Road,Route B,2141.1
TXN08173,2023-09-21,cosmetics,SKU94,3.15,95,47,131.48,122,15,55,2,Carrier C,0.18,Supplier 2,Delhi,15,582,14,57.84,Pass,1.1254,Rail,Route B,3191.1
TXN09063,2023-09-21,skincare,SKU53,29.24,57,325,9982.12,57,13,86,3,Carrier C,1.72,Supplier 1,Delhi,13,352,13,90.57,Pass,0.9867,Air,Route B,7936.94
TXN02146,2023-09-21,skincare,SKU10,16.75,46,137,2102.58,55,9,73,1,Carrier A,0.79,Supplier 5,Kolkata,9,725,8,90.69,Fail,4.4253,Road,Route B,6678.04
TXN04684,2023-09-21,cosmetics,SKU44,54.35,25,287,17663.77,33,15,67,2,Carrier A,2.38,Supplier 2,Delhi,16,565,18,25.32,Pending,2.1042,Rail,Route A,1855.9
TXN06108,2023-09-21,skincare,SKU15,34.64,71,182,6433.51,76,5,86,5,Carrier B,1.47,Supplier 1,Bangalore,6,300,5,96.11,Pass,0.8854,Sea,Route B,8391.88
TXN00560,2023-09-21,cosmetics,SKU71,6.53,61,73,434.77,64,11,28,3,Carrier C,0.25,Supplier 2,Bangalore,11,435,8,33.77,Pending,2.4394,Road,Route A,952.56
TXN01436,2023-09-21,skincare,SKU19,49.43,50,125,5735.04,70,17,99,3,Carrier B,2.77,Supplier 4,Chennai,18,575,19,90.63,Pending,3.0808,Road,Route C,9246.6
TXN07818,2023-09-22,cosmetics,SKU73,87.44,77,148,14206.7,86,5,77,2,Carrier C,5.26,Supplier 4,Chennai,6,636,4,51.28,Fail,6.3562,Road,Route A,4353.58
TXN03188,2023-09-22,haircare,SKU81,68.89,45,146,11309.89,50,1,110,3,Carrier C,4.59,Supplier 3,Delhi,1,652,1,21.94,Pass,1.6705,Rail,Route B,2918.3
TXN05345,2023-09-22,skincare,SKU66,24.88,63,242,6563.76,68,53,64,2,Carrier A,1.1,Supplier 5,Kolkata,57,830,48,40.57,Fail,8.4258,Road,Route A,2666.88
TXN00710,2023-09-22,haircare,SKU54,33.41,70,217,7923.07,65,20,104,4,Carrier B,1.12,Supplier 1,Kolkata,22,465,23,34.48,Pass,1.0346,Road,Route B,3702.4
TXN08237,2023-09-22,skincare,SKU98,20.18,75,134,2717.84,85,18,66,3,Carrier C,1.12,Supplier 5,Chennai,18,162,15,6.18,Fail,7.113,Rail,Route A,481.8
TXN09167,2023-09-22,skincare,SKU11,93.68,37,247,23726.7,48,11,59,2,Carrier A,4.06,Supplier 2,Kolkata,11,560,9,29.85,Pass,0.0206,Air,Route A,2000.69
TXN09354,2023-09-22,cosmetics,SKU62,69.57,53,250,17847.85,56,10,73,1,Carrier A,5.15,Supplier 2,Mumbai,11,634,12,19.78,Pass,0.9699,Sea,Route C,1819.89
TXN05749,2023-09-22,skincare,SKU75,97.35,49,109,12198.04,70,7,79,3,Carrier C,4.6,Supplier 1,Chennai,8,594,9,55.09,Pass,0.7382,Air,Route C,4715.51
TXN04903,2023-09-22,skincare,SKU11,85.42,32,218,16638.07,38,12,60,3,Carrier B,4.93,Supplier 2,Kolkata,12,571,10,26.58,Pass,0.0301,Air,Route A,1890.6
TXN01209,2023-09-22,skincare,SKU90,14.82,64,30,439.41,62,10,48,2,Carrier A,0.9,Supplier 3,Bangalore,11,534,9,83.69,Pass,0.9815,Rail,Route B,4060.32
TXN08607,2023-09-22,haircare,SKU70,48.47,100,111,4682.0,106,10,99,4,Carrier B,2.27,Supplier 1,Bangalore,10,618,13,11.63,Pass,1.3177,Road,Route C,1376.1
TXN09417,2023-09-22,haircare,SKU79,54.57,84,160,8946.2,88,14,98,2,Carrier C,2.84,Supplier 3,Bangalore,15,786,11,54.44,Pass,0.2443,Air,Route C,5613.44
TXN03587,2023-09-22,cosmetics,SKU21,82.54,95,276,22372.34,96,6,58,5,Carrier B,3.68,Supplier 5,Chennai,7,541,6,63.67,Pass,0.0473,Air,Route C,3906.3
TXN08355,2023-09-22,skincare,SKU82,16.62,75,270,4143.39,93,25,28,1,Carrier A,0.89,Supplier 2,Mumbai,25,419,27,5.02,Fail,4.021,Road,Route C,165.48
TXN05379,2023-09-22,cosmetics,SKU27,95.04,64,264,21719.69,64,6,59,5,Carrier B,4.04,Supplier 5,Mumbai,7,206,5,11.41,Fail,7.0051,Sea,Route B,911.55
TXN09915,2023-09-22,cosmetics,SKU29,68.19,44,225,16458.65,57,4,63,3,Carrier C,3.47,Supplier 1,Kolkata,4,619,5,41.13,Pending,2.9711,Road,Route B,2809.8
TXN03166,2023-09-22,haircare,SKU43,12.39,49,138,1758.5,47,46,69,5,Carrier B,0.63,Supplier 5,Mumbai,47,772,36,29.61,Pass,1.1077,Air,Route A,2086.56
TXN06974,2023-09-22,skincare,SKU10,15.29,58,268,4065.27,59,10,11,4,Carrier B,0.7,Supplier 5,Kolkata,10,439,8,94.25,Fail,4.6116,Road,Route B,1044.45
TXN06220,2023-09-23,haircare,SKU30,7.39,85,17,111.76,81,39,75,2,Carrier A,0.47,Supplier 4,Kolkata,44,316,33,57.22,Pass,1.6283,Road,Route C,4326.75
TXN09602,2023-09-23,cosmetics,SKU59,64.19,84,288,15977.27,85,2,78,4,Carrier B,3.72,Supplier 1,Kolkata,3,347,2,1.79,Pass,0.1618,Air,Route A,429.78
TXN00196,2023-09-23,haircare,SKU95,81.13,42,202,16431.97,50,36,87,4,Carrier B,3.99,Supplier 4,Mumbai,34,699,36,65.8,Pass,1.406,Air,Route A,6071.73
TXN02357,2023-09-23,haircare,SKU25,37.55,28,201,8312.22,35,27,47,3,Carrier C,1.75,Supplier 4,Kolkata,25,352,25,77.44,Fail,8.0049,Road,Route B,3721.93
TXN08784,2023-09-23,cosmetics,SKU29,64.03,62,107,6005.83,61,5,100,2,Carrier C,2.33,Supplier 1,Kolkata,6,622,5,44.13,Pending,3.5036,Road,Route B,4646.0
TXN04431,2023-09-23,haircare,SKU45,35.7,56,148,5538.28,56,27,37,4,Carrier B,1.21,Supplier 2,Chennai,29,226,24,67.87,Pending,3.8271,Rail,Route A,2555.96
TXN09569,2023-09-23,haircare,SKU79,55.14,70,56,3030.01,66,14,70,2,Carrier A,4.41,Supplier 3,Bangalore,14,989,13,62.22,Pass,0.1728,Air,Route C,4664.1
TXN05376,2023-09-23,haircare,SKU77,52.88,76,291,13366.6,88,2,52,1,Carrier A,2.52,Supplier 1,Kolkata,3,498,4,45.76,Pass,1.4512,Road,Route B,2510.56
TXN00287,2023-09-23,haircare,SKU83,66.49,41,186,12901.24,49,4,63,1,Carrier A,3.99,Supplier 1,Bangalore,5,382,4,92.64,Pass,0.7145,Road,Route A,6087.69
TXN01848,2023-09-23,haircare,SKU99,68.2,41,226,14988.68,43,2,60,4,Carrier C,2.84,Supplier 2,Chennai,2,624,1,42.27,Pass,0.4863,Rail,Route B,2706.6
TXN00827,2023-09-23,skincare,SKU37,22.32,61,86,1682.45,60,13,49,1,Carrier A,1.31,Supplier 3,Kolkata,13,600,17,32.67,Pending,2.2749,Sea,Route A,1665.02
TXN03729,2023-09-23,cosmetics,SKU72,94.08,73,158,13703.58,84,7,42,1,Carrier A,6.42,Supplier 1,Bangalore,8,519,8,52.94,Pass,1.7631,Rail,Route B,2493.12
TXN07735,2023-09-23,skincare,SKU58,62.14,47,214,13769.83,51,6,40,2,Carrier A,3.73,Supplier 3,Delhi,6,512,7,68.93,Pass,1.6588,Road,Route B,2906.4
TXN00697,2023-09-23,skincare,SKU60,17.11,65,68,1001.2,91,30,85,2,Carrier A,1.15,Supplier 4,Mumbai,31,373,31,86.76,Pending,2.6602,Rail,Route A,7472.35
TXN07942,2023-09-23,skincare,SKU15,36.26,66,173,6837.99,79,3,37,5,Carrier B,1.86,Supplier 1,Bangalore,4,584,5,108.91,Pass,1.7831,Sea,Route B,4098.49
TXN03761,2023-09-23,skincare,SKU31,51.13,55,208,9805.51,63,8,54,5,Carrier B,2.43,Supplier 3,Chennai,8,928,8,65.27,Pending,3.2831,Rail,Route C,3655.8
TXN00904,2023-09-23,cosmetics,SKU17,77.31,90,300,25613.82,90,14,113,4,Carrier B,3.98,Supplier 1,Chennai,14,307,13,50.25,Pass,0.0817,Air,Route C,6127.99
TXN02640,2023-09-23,skincare,SKU37,22.7,94,230,5582.46,98,21,5,2,Carrier A,1.15,Supplier 3,Kolkata,20,333,17,35.41,Pending,3.1215,Sea,Route A,182.8
TXN06547,2023-09-24,skincare,SKU31,51.81,36,371,18595.01,40,6,78,4,Carrier B,2.57,Supplier 3,Chennai,7,600,9,64.81,Pending,2.6884,Rail,Route C,5255.64
TXN01911,2023-09-24,cosmetics,SKU23,4.24,51,61,241.11,71,51,35,5,Carrier B,0.22,Supplier 5,Kolkata,51,928,44,108.34,Pending,2.6825,Rail,Route A,3799.6
TXN02443,2023-09-24,haircare,SKU22,29.77,77,89,2734.26,92,47,72,1,Carrier A,1.89,Supplier 4,Kolkata,46,890,35,50.15,Pending,3.0022,Rail,Route C,3746.88
TXN02429,2023-09-24,haircare,SKU97,3.4,62,176,588.65,62,13,66,2,Carrier C,0.15,Supplier 4,Mumbai,14,177,18,66.71,Fail,6.3879,Road,Route A,4412.76
TXN06929,2023-09-24,skincare,SKU58,56.73,31,277,17520.41,29,7,101,2,Carrier A,2.87,Supplier 3,Delhi,8,752,8,65.38,Pass,1.4526,Road,Route B,6893.25
TXN04624,2023-09-24,haircare,SKU83,72.72,29,450,33531.75,35,4,47,4,Carrier B,2.59,Supplier 1,Bangalore,4,556,3,99.56,Pass,0.7062,Road,Route A,4801.05
TXN00858,2023-09-24,skincare,SKU20,96.86,36,299,30852.79,39,4,35,2,Carrier A,4.97,Supplier 1,Chennai,5,302,4,65.85,Pending,3.0447,Air,Route B,2478.7
